o_zone_id,d_zone_id,dist_km,volume
17.0,17.0,9.493529796600342e-05,0.0456185597189388
17.0,36.0,11.573941175538536,0.008692930730845256
17.0,47.0,1.6031681337078139,2.1888478405840304
17.0,53.0,6.419761481717617,0.18239178056649719
17.0,273.0,9.127302530562448,6.478827612249225
17.0,339.0,26.012737645722915,0.001448229195629902
17.0,405.0,14.345277279058761,0.455505410595676
17.0,413.0,16.046478756986886,0.004982109256801688
17.0,440.0,12.135367753450058,0.43768144563444955
17.0,448.0,16.707131011954075,0.4268299492833714
17.0,453.0,21.90468945767658,0.0024086566958849837
17.0,526.0,1.846898362195944,0.08950134556221168
17.0,529.0,26.92218838105175,0.0012940694118519502
17.0,533.0,26.922291074527795,0.0012940529674574366
17.0,624.0,19.01641194577919,0.06891594537588816
17.0,662.0,14.92318526585417,0.7389884695963372
17.0,671.0,16.871886592307625,0.07644246309601054
17.0,926.0,3.215435620142255,0.4737411917834794
17.0,930.0,16.48610489527533,0.02358655096037077
17.0,997.0,1.8366337188950559,0.926118866389041
17.0,1003.0,4.031135011832656,0.8756190332756061
17.0,1024.0,12.857961528410568,0.007407340669003752
17.0,1317.0,15.478314203007432,0.7110961869759372
17.0,1325.0,15.452580170222918,0.34327786638807145
17.0,1328.0,16.510987969744637,0.07994679288988893
17.0,1435.0,14.050695870598883,1.1301896446203992
17.0,1556.0,11.612786785714283,0.07785823627259457
17.0,1558.0,10.561440171981735,0.09863871006286119
17.0,1575.0,14.028735722746335,0.14726262967840673
17.0,1582.0,8.362339641281922,1.4286966121899234
17.0,1627.0,4.806941386984641,1.037169497678435
17.0,1657.0,20.24347986202604,0.00887810055920853
17.0,1672.0,16.838636718228454,0.0045152212334868685
17.0,1676.0,19.062830980516065,0.003426012346773748
17.0,1677.0,16.850088353589836,0.0045088044838529
17.0,1679.0,23.358127737840825,0.002011762917000193
17.0,1793.0,14.5234967412643,0.09632840988662474
17.0,1850.0,19.432282913533623,0.12108447251115709
17.0,1854.0,19.066727249279197,0.003424356857614764
17.0,1855.0,18.820254471906296,0.0035306784556080606
17.0,1856.0,18.63660074218236,0.0072241007557330384
17.0,1872.0,4.824622980447061,0.30436478884589135
17.0,2026.0,18.76926606349349,0.04263700472375875
17.0,2040.0,18.901524025300784,0.006990519661420211
17.0,2042.0,11.038798188556232,0.157983858441699
17.0,2054.0,11.025158798018373,0.9309002047073133
17.0,2065.0,15.966603611467296,0.08050880162343528
17.0,2066.0,18.559904989297475,0.0036465869095152967
17.0,2068.0,10.319088685308262,0.42701614536277155
17.0,2076.0,3.5491077985047483,0.023883929777206856
17.0,2098.0,7.8744024381404385,0.41424333151173104
17.0,2111.0,11.327456360117985,10.784142159021743
17.0,2118.0,20.843118544895454,0.0027473476757059667
17.0,2128.0,12.551253340053044,0.5310127094507295
17.0,2170.0,5.366536593192487,17.464710661924883
36.0,17.0,11.573941175538536,0.01900726399005132
36.0,47.0,13.107468855974407,1.1147535989022779
36.0,53.0,17.831217752241475,0.09600762189887437
36.0,273.0,13.45266861953389,8.25709211005491
36.0,339.0,14.49752729504988,0.013206586587091357
36.0,405.0,22.594032337658643,0.357822304752
36.0,413.0,14.530887508307801,0.013151902352039314
36.0,440.0,21.50159204597215,0.29896209526394785
36.0,448.0,22.014913046628326,0.4831474540750566
36.0,453.0,25.51037789260679,0.003369731004891415
